Category ID,Category,Event,Event description,Timepoint start,Timepoint end,Quantity outcome 1,Reference/link to data,Accessed on
G14,Crowd crushes,"2006 Hajj stampede - Mina, Saudi Arabia",Occurred at Jamarat Bridge during the Stoning of the Devil ritual of the Hajj.,2006-01-12,2006-01-12,345,https://en.wikipedia.org/wiki/List_of_fatal_crowd_crushes,2023-05-22
G14,Crowd crushes,"PhilSports Arena Stampede - Pasig, Metro Manila, Philippines",Crush at the venue of the first anniversary celebrations of ABS-CBN's variety show Wowowee.,2006-02-04,2006-02-04,78,https://en.wikipedia.org/wiki/List_of_fatal_crowd_crushes,2023-05-22
G14,Crowd crushes,"Unnamed - Ibb Governorate, Yemen",More than 200 others injured in a crush at a campaign rally.,2006-09-12,2006-09-12,51,https://en.wikipedia.org/wiki/List_of_fatal_crowd_crushes,2023-05-22
G14,Crowd crushes,"Unnamed - Chililabombwe, Zambia",Crush at the end of a football game between Zambia and Republic of Congo.,2007-06-02,2007-06-02,12,https://en.wikipedia.org/wiki/List_of_fatal_crowd_crushes,2023-05-22
G14,Crowd crushes,"Unnamed - Mughalsarai, Uttar Pradesh, India",Women were crushed to death at a train station.,2007-10-03,2007-10-03,14,https://en.wikipedia.org/wiki/List_of_fatal_crowd_crushes,2023-05-22
G14,Crowd crushes,"Unnamed - Sunchon, North Korea","Crush after a crowd of 15,000 watched a public execution in a stadium, 34 others injured.",2007-10-05,2007-10-05,6,https://en.wikipedia.org/wiki/List_of_fatal_crowd_crushes,2023-05-22
G14,Crowd crushes,"2008 Bandung stampede - Bandung, Indonesia",Crush at the launching album concert of the metal band Beside.,2008-02-09,2008-02-09,11,https://en.wikipedia.org/wiki/List_of_fatal_crowd_crushes,2023-05-22
G14,Crowd crushes,"Unnamed - Ashok Nagar, Madhya Pradesh, India",More than a dozen others injured at a temple crush during a pilgrimage.,2008-03-27,2008-03-27,9,https://en.wikipedia.org/wiki/List_of_fatal_crowd_crushes,2023-05-22
G14,Crowd crushes,"New's Divine nightclub tragedy - Mexico City, Mexico",13 others injured at a nightclub crush during a police raid.,2008-06-20,2008-06-20,12,https://en.wikipedia.org/wiki/List_of_fatal_crowd_crushes,2023-05-22
G14,Crowd crushes,"Naina Devi stampede - Himachal Pradesh, India","47 others injured in a stampede at the Naina Devi temple after a rain shelter collapsed, which worshipers mistakenly took to be a landslide.",2008-08-03,2008-08-03,142,https://en.wikipedia.org/wiki/List_of_fatal_crowd_crushes,2023-05-22
G14,Crowd crushes,"Unnamed - Butembo, Democratic Republic of Congo","Rumors of players using witchcraft led to rioting at a football match which was dispersed by police using tear gas, causing the crush.",2008-09-14,2008-09-14,11,https://en.wikipedia.org/wiki/List_of_fatal_crowd_crushes,2023-05-22
G14,Crowd crushes,"2008 Jodhpur stampede - Jodhpur, India","425 others injured at the Chamunda Devi temple in a panic caused by a rumor that a bomb was planted in the temple complex. Local authorities, however, blamed steep, slippery slopes leading to the temple.",2008-09-30,2008-09-30,224,https://en.wikipedia.org/wiki/List_of_fatal_crowd_crushes,2023-05-22
G14,Crowd crushes,"Unnamed - Tabora, Tanzania",Children died in a crush in an overcrowded children's dance hall.,2008-10-02,2008-10-02,20,https://en.wikipedia.org/wiki/List_of_fatal_crowd_crushes,2023-05-22
G14,Crowd crushes,"Unnamed - Pervouralsk, Russia",Crush at a discotheque. 3 of the dead were schoolgirls. 8 people were injured.,2009-03-21,2009-03-21,4,https://en.wikipedia.org/wiki/List_of_fatal_crowd_crushes,2023-05-22
G14,Crowd crushes,"Houphouët-Boigny Arena stampede - Abidjan, Côte d'Ivoire",130 others injured as fans tried to squeeze into the stadium for a World Cup qualifier between Côte d'Ivoire and Malawi.,2009-03-29,2009-03-29,19,https://en.wikipedia.org/wiki/List_of_fatal_crowd_crushes,2023-05-22
G14,Crowd crushes,"Unnamed - Xiangxiang, Hunan Province, China","7 boys and one girl aged between 11 and 14 years old were killed and 26 injured in result of a crush in Yucai Middle School. 52 evening classes were dismissed at the same time, and the crush occurred when most of the students tried to exit down the same stairwell. It was raining outside, and that particular stairwell was closest to the dormitories.",2009-12-08,2009-12-08,8,https://en.wikipedia.org/wiki/List_of_fatal_crowd_crushes,2023-05-22
G14,Crowd crushes,"Pratapgarh stampede - Kunda Pratapgarh, Uttar Pradesh, India",Over 200 others injured at Ram Janki Temple in a crush after the gates of the temple collapsed.,2010-03-04,2010-03-04,71,https://en.wikipedia.org/wiki/List_of_fatal_crowd_crushes,2023-05-22
G14,Crowd crushes,"Love Parade disaster - Duisburg, Germany",More than 500 others injured during crowd turbulences.,2010-07-24,2010-07-24,21,https://en.wikipedia.org/wiki/List_of_fatal_crowd_crushes,2023-05-22
G14,Crowd crushes,"Phnom Penh stampede - Phnom Penh, Cambodia",Crowd crush during a water festival near the Royal Palace.,2010-11-22,2010-11-22,347,https://en.wikipedia.org/wiki/List_of_fatal_crowd_crushes,2023-05-22
G14,Crowd crushes,"2011 Sabarimala crowd crush - Kerala, India",100 others injured by a crowd crush near Sabarimala temple.,2011-01-15,2011-01-15,102,https://en.wikipedia.org/wiki/List_of_fatal_crowd_crushes,2023-05-22
G14,Crowd crushes,"Unnamed - Port Harcourt, Nigeria","Crush after a PDP political rally after guards did not open a larger gate, and shot into the air to try to disperse the crowds.",2011-02-12,2011-02-12,12,https://en.wikipedia.org/wiki/List_of_fatal_crowd_crushes,2023-05-22
G14,Crowd crushes,"Unnamed - Haridwar, Uttarakhand, India",Crush during a religious ceremony on the banks of the Ganges river.,2011-11-08,2011-11-08,16,https://en.wikipedia.org/wiki/List_of_fatal_crowd_crushes,2023-05-22
G14,Crowd crushes,"Port Said Stadium riot - Port Said, Egypt","In the Port Said Stadium, Al Masry fans attacked Al-Ahly fans during an Egyptian Premier League football match, caused a crush that left 200 others injured.",2012-02-01,2012-02-01,74,https://en.wikipedia.org/wiki/List_of_fatal_crowd_crushes,2023-05-22
G14,Crowd crushes,"Unnamed - Patna, Bihar, India","Crush occurred during Chhath Puja at the Adalat Ganj area ghat. At least 20 more were also injured, several critically. While it was originally believed that a collapsed bamboo bridge was the cause, later investigations determined that electricity being cut to the ghat was what led to panic.",2012-11-19,2012-11-19,18,https://en.wikipedia.org/wiki/List_of_fatal_crowd_crushes,2023-05-22
