Category ID,Category,Event,Event description,Timepoint start,Timepoint end,Quantity outcome 1,Reference/link to data,Accessed on
G81,Coup attempts,Portugal 1962-01-01,Unsuccessful coup in Portugal,1962-01-01,1962-01-01,0,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Portugal 1974-04-25,Successful coup in Portugal,1974-04-25,1974-04-25,1,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Portugal 1975-03-11,Unsuccessful coup in Portugal,1975-03-11,1975-03-11,0,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Portugal 1975-11-25,Unsuccessful coup in Portugal,1975-11-25,1975-11-25,0,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Greece 1967-04-21,Successful coup in Greece,1967-04-21,1967-04-21,1,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Greece 1967-12-13,Unsuccessful coup in Greece,1967-12-13,1967-12-13,0,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Greece 1973-11-25,Successful coup in Greece,1973-11-25,1973-11-25,1,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Cyprus 1974-07-15,Successful coup in Cyprus,1974-07-15,1974-07-15,1,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Russia 1991-08-21,Unsuccessful coup in Russia,1991-08-21,1991-08-21,0,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Azerbaijan 1994-10-04,Unsuccessful coup in Azerbaijan,1994-10-04,1994-10-04,0,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Azerbaijan 1995-03-13,Unsuccessful coup in Azerbaijan,1995-03-13,1995-03-13,0,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Sao Tome and Principe 1995-08-15,Unsuccessful coup in Sao Tome and Principe,1995-08-15,1995-08-15,0,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Sao Tome and Principe 2003-07-16,Successful coup in Sao Tome and Principe,2003-07-16,2003-07-16,1,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Guinea-Bissau 1980-11-15,Successful coup in Guinea-Bissau,1980-11-15,1980-11-15,1,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Guinea-Bissau 1998-06-07,Unsuccessful coup in Guinea-Bissau,1998-06-07,1998-06-07,0,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Guinea-Bissau 1999-05-07,Successful coup in Guinea-Bissau,1999-05-07,1999-05-07,1,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Guinea-Bissau 2000-11-23,Unsuccessful coup in Guinea-Bissau,2000-11-23,2000-11-23,0,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Guinea-Bissau 2003-09-14,Successful coup in Guinea-Bissau,2003-09-14,2003-09-14,1,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Guinea Bissau 2008-11-23,Unsuccessful coup in Guinea Bissau,2008-11-23,2008-11-23,0,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Equatorial Guinea 1969-03-05,Unsuccessful coup in Equatorial Guinea,1969-03-05,1969-03-05,0,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Equatorial Guinea 1979-08-03,Successful coup in Equatorial Guinea,1979-08-03,1979-08-03,1,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Gambia 1981-07-29,Unsuccessful coup in Gambia,1981-07-29,1981-07-29,0,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Gambia 1994-07-23,Successful coup in Gambia,1994-07-23,1994-07-23,1,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Gambia 1994-11-11,Unsuccessful coup in Gambia,1994-11-11,1994-11-11,0,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Mali 1968-11-19,Successful coup in Mali,1968-11-19,1968-11-19,1,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Mali 1978-02-15,Unsuccessful coup in Mali,1978-02-15,1978-02-15,0,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Mali 1991-03-26,Successful coup in Mali,1991-03-26,1991-03-26,1,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Mali 1991-07-14,Unsuccessful coup in Mali,1991-07-14,1991-07-14,0,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Senegal 1962-12-17,Unsuccessful coup in Senegal,1962-12-17,1962-12-17,0,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Benin 1963-10-28,Successful coup in Benin,1963-10-28,1963-10-28,1,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Benin 1965-11-29,Successful coup in Benin,1965-11-29,1965-11-29,1,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Benin 1965-12-22,Successful coup in Benin,1965-12-22,1965-12-22,1,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Benin 1967-12-17,Successful coup in Benin,1967-12-17,1967-12-17,1,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Benin 1969-12-10,Successful coup in Benin,1969-12-10,1969-12-10,1,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Benin 1972-02-23,Unsuccessful coup in Benin,1972-02-23,1972-02-23,0,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Benin 1972-10-26,Successful coup in Benin,1972-10-26,1972-10-26,1,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Benin 1975-01-21,Unsuccessful coup in Benin,1975-01-21,1975-01-21,0,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Mauritania 1978-07-10,Successful coup in Mauritania,1978-07-10,1978-07-10,1,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Mauritania 1980-01-04,Successful coup in Mauritania,1980-01-04,1980-01-04,1,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Mauritania 1982-02-06,Unsuccessful coup in Mauritania,1982-02-06,1982-02-06,0,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Mauritania 1984-12-12,Successful coup in Mauritania,1984-12-12,1984-12-12,1,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Mauritania 2003-06-08,Unsuccessful coup in Mauritania,2003-06-08,2003-06-08,0,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Mauritania 2005-08-03,Successful coup in Mauritania,2005-08-03,2005-08-03,1,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Mauritania 2008-08-06,Successful coup in Mauritania,2008-08-06,2008-08-06,1,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Niger 1974-04-15,Successful coup in Niger,1974-04-15,1974-04-15,1,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Niger 1976-03-15,Unsuccessful coup in Niger,1976-03-15,1976-03-15,0,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Niger 1983-10-05,Unsuccessful coup in Niger,1983-10-05,1983-10-05,0,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Niger 1996-01-27,Successful coup in Niger,1996-01-27,1996-01-27,1,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Niger 1999-04-09,Successful coup in Niger,1999-04-09,1999-04-09,1,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Niger 2010-02-18,Successful coup in Niger,2010-02-18,2010-02-18,1,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Ivory Coast 1999-12-24,Successful coup in Ivory Coast,1999-12-24,1999-12-24,1,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Ivory Coast 2000-09-18,Unsuccessful coup in Ivory Coast,2000-09-18,2000-09-18,0,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Ivory Coast 2001-01-06,Unsuccessful coup in Ivory Coast,2001-01-06,2001-01-06,0,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Ivory Coast 2002-09-19,Unsuccessful coup in Ivory Coast,2002-09-19,2002-09-19,0,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Guinea 1984-04-03,Successful coup in Guinea,1984-04-03,1984-04-03,1,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Guinea 1985-07-04,Unsuccessful coup in Guinea,1985-07-04,1985-07-04,0,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Guinea 1996-02-03,Unsuccessful coup in Guinea,1996-02-03,1996-02-03,0,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Guinea 2008-12-23,Successful coup in Guinea,2008-12-23,2008-12-23,1,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Burkina Faso 1966-01-03,Successful coup in Burkina Faso,1966-01-03,1966-01-03,1,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Burkina Faso 1974-02-08,Successful coup in Burkina Faso,1974-02-08,1974-02-08,1,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Burkina Faso 1980-11-25,Successful coup in Burkina Faso,1980-11-25,1980-11-25,1,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Burkina Faso 1982-11-07,Successful coup in Burkina Faso,1982-11-07,1982-11-07,1,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Burkina Faso 1983-08-04,Successful coup in Burkina Faso,1983-08-04,1983-08-04,1,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Burkina Faso 1987-10-15,Successful coup in Burkina Faso,1987-10-15,1987-10-15,1,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Liberia 1980-04-12,Successful coup in Liberia,1980-04-12,1980-04-12,1,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Liberia 1985-04-01,Unsuccessful coup in Liberia,1985-04-01,1985-04-01,0,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Liberia 1985-11-12,Unsuccessful coup in Liberia,1985-11-12,1985-11-12,0,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Liberia 1994-09-15,Unsuccessful coup in Liberia,1994-09-15,1994-09-15,0,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Sierra Leone 1967-03-21,Unsuccessful coup in Sierra Leone,1967-03-21,1967-03-21,0,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Sierra Leone 1967-03-23,Successful coup in Sierra Leone,1967-03-23,1967-03-23,1,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Sierra Leone 1968-04-18,Successful coup in Sierra Leone,1968-04-18,1968-04-18,1,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Sierra Leone 1971-03-23,Unsuccessful coup in Sierra Leone,1971-03-23,1971-03-23,0,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Sierra Leone 1987-03-23,Unsuccessful coup in Sierra Leone,1987-03-23,1987-03-23,0,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Sierra Leone 1992-04-30,Successful coup in Sierra Leone,1992-04-30,1992-04-30,1,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Sierra Leone 1992-12-29,Unsuccessful coup in Sierra Leone,1992-12-29,1992-12-29,0,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Sierra Leone 1995-10-02,Unsuccessful coup in Sierra Leone,1995-10-02,1995-10-02,0,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
G81,Coup attempts,Sierra Leone 1996-01-16,Successful coup in Sierra Leone,1996-01-16,1996-01-16,1,"Powell, Jonathan M., and Clayton L. Thyne. “Global Instances of Coups from 1950 to 2010: A New Dataset.” Journal of Peace Research, vol. 48, no. 2, Mar. 2011, pp. 249–59. DOI.org (Crossref), https://doi.org/10.1177/0022343310397436.",2023-06-24
