Category ID,Category,Event,Event description,Country
G81,Coup attempts,Libya 1969-09-01,Successful coup in Libya,Libya
G81,Coup attempts,Libya 1975-08-05,Unsuccessful coup in Libya,Libya
G81,Coup attempts,Libya 1993-10-23,Unsuccessful coup in Libya,Libya
G81,Coup attempts,Sudan 1955-08-18,Unsuccessful coup in Sudan,Sudan
G81,Coup attempts,Sudan 1958-11-17,Successful coup in Sudan,Sudan
G81,Coup attempts,Sudan 1959-05-21,Unsuccessful coup in Sudan,Sudan
G81,Coup attempts,Sudan 1959-11-09,Unsuccessful coup in Sudan,Sudan
G81,Coup attempts,Sudan 1966-12-18,Unsuccessful coup in Sudan,Sudan
G81,Coup attempts,Sudan 1966-12-28,Unsuccessful coup in Sudan,Sudan
G81,Coup attempts,Sudan 1969-05-25,Successful coup in Sudan,Sudan
G81,Coup attempts,Sudan 1971-07-19,Unsuccessful coup in Sudan,Sudan
G81,Coup attempts,Sudan 1975-09-05,Unsuccessful coup in Sudan,Sudan
G81,Coup attempts,Sudan 1976-07-02,Unsuccessful coup in Sudan,Sudan
G81,Coup attempts,Sudan 1977-02-03,Unsuccessful coup in Sudan,Sudan
G81,Coup attempts,Sudan 1985-04-06,Successful coup in Sudan,Sudan
G81,Coup attempts,Sudan 1989-06-30,Successful coup in Sudan,Sudan
G81,Coup attempts,Iran 1953-08-13,Successful coup in Iran,Iran
G81,Coup attempts,Turkey 1960-05-27,Successful coup in Turkey,Turkey
G81,Coup attempts,Turkey 1962-02-22,Unsuccessful coup in Turkey,Turkey
G81,Coup attempts,Turkey 1963-05-20,Unsuccessful coup in Turkey,Turkey
G81,Coup attempts,Turkey 1971-03-12,Successful coup in Turkey,Turkey
G81,Coup attempts,Turkey 1980-09-10,Successful coup in Turkey,Turkey
G81,Coup attempts,Iraq 1958-07-14,Successful coup in Iraq,Iraq
G81,Coup attempts,Iraq 1959-03-07,Unsuccessful coup in Iraq,Iraq
G81,Coup attempts,Iraq 1963-02-08,Successful coup in Iraq,Iraq
G81,Coup attempts,Iraq 1963-11-18,Successful coup in Iraq,Iraq
G81,Coup attempts,Iraq 1965-09-16,Unsuccessful coup in Iraq,Iraq
G81,Coup attempts,Iraq 1966-06-30,Unsuccessful coup in Iraq,Iraq
G81,Coup attempts,Iraq 1968-07-17,Successful coup in Iraq,Iraq
G81,Coup attempts,Iraq 1970-01-20,Unsuccessful coup in Iraq,Iraq
G81,Coup attempts,Iraq 1973-06-30,Unsuccessful coup in Iraq,Iraq
G81,Coup attempts,Iraq 1991-09-23,Unsuccessful coup in Iraq,Iraq
G81,Coup attempts,Iraq 1992-06-15,Unsuccessful coup in Iraq,Iraq
G81,Coup attempts,Iraq 1995-06-15,Unsuccessful coup in Iraq,Iraq
G81,Coup attempts,Egypt 1952-07-23,Successful coup in Egypt,Egypt
G81,Coup attempts,Egypt 1954-02-27,Successful coup in Egypt,Egypt
G81,Coup attempts,Syria 1951-11-29,Successful coup in Syria,Syria
G81,Coup attempts,Syria 1954-02-25,Successful coup in Syria,Syria
G81,Coup attempts,Syria 1961-09-28,Successful coup in Syria,Syria
G81,Coup attempts,Syria 1962-03-28,Successful coup in Syria,Syria
G81,Coup attempts,Syria 1963-03-08,Successful coup in Syria,Syria
G81,Coup attempts,Syria 1963-07-18,Unsuccessful coup in Syria,Syria
G81,Coup attempts,Syria 1966-02-23,Successful coup in Syria,Syria
G81,Coup attempts,Syria 1966-09-08,Unsuccessful coup in Syria,Syria
G81,Coup attempts,Syria 1969-03-01,Successful coup in Syria,Syria
G81,Coup attempts,Syria 1970-11-13,Successful coup in Syria,Syria
G81,Coup attempts,Syria 1982-01-31,Unsuccessful coup in Syria,Syria
G81,Coup attempts,Lebanon 1961-12-31,Unsuccessful coup in Lebanon,Lebanon
G81,Coup attempts,Lebanon 1976-03-12,Unsuccessful coup in Lebanon,Lebanon
G81,Coup attempts,Jordan 1957-04-13,Unsuccessful coup in Jordan,Jordan
G81,Coup attempts,Jordan 1958-07-01,Unsuccessful coup in Jordan,Jordan
G81,Coup attempts,Yemen Arab Republic; N. Yemen 1955-04-02,Unsuccessful coup in Yemen Arab Republic; N. Yemen,Yemen Arab Republic; N. Yemen
G81,Coup attempts,Yemen Arab Republic; N. Yemen 1962-09-27,Successful coup in Yemen Arab Republic; N. Yemen,Yemen Arab Republic; N. Yemen
G81,Coup attempts,Yemen Arab Republic; N. Yemen 1967-11-04,Successful coup in Yemen Arab Republic; N. Yemen,Yemen Arab Republic; N. Yemen
G81,Coup attempts,Yemen Arab Republic; N. Yemen 1974-06-13,Successful coup in Yemen Arab Republic; N. Yemen,Yemen Arab Republic; N. Yemen
G81,Coup attempts,Yemen Arab Republic; N. Yemen 1978-10-15,Unsuccessful coup in Yemen Arab Republic; N. Yemen,Yemen Arab Republic; N. Yemen
G81,Coup attempts,Yemen People's Republic; S. Yemen 1968-03-20,Unsuccessful coup in Yemen People's Republic; S. Yemen,Yemen People's Republic; S. Yemen
G81,Coup attempts,Yemen 1968-08-31,Unsuccessful coup in Yemen,Yemen
G81,Coup attempts,Yemen People's Republic; S. Yemen 1978-06-26,Successful coup in Yemen People's Republic; S. Yemen,Yemen People's Republic; S. Yemen
G81,Coup attempts,Yemen People's Republic; S. Yemen 1986-01-13,Successful coup in Yemen People's Republic; S. Yemen,Yemen People's Republic; S. Yemen
G81,Coup attempts,Qatar 1972-02-22,Successful coup in Qatar,Qatar
G81,Coup attempts,Qatar 1995-06-27,Successful coup in Qatar,Qatar
G81,Coup attempts,Qatar 1996-02-20,Unsuccessful coup in Qatar,Qatar
G81,Coup attempts,United Arab Emirates 1972-01-25,Unsuccessful coup in United Arab Emirates,United Arab Emirates
G81,Coup attempts,United Arab Emirates 1987-06-16,Unsuccessful coup in United Arab Emirates,United Arab Emirates
G81,Coup attempts,Oman 1970-07-26,Successful coup in Oman,Oman
G81,Coup attempts,Afghanistan 1973-07-17,Successful coup in Afghanistan,Afghanistan
G81,Coup attempts,Afghanistan 1978-04-27,Successful coup in Afghanistan,Afghanistan
G81,Coup attempts,Afghanistan 1990-03-07,Unsuccessful coup in Afghanistan,Afghanistan
G81,Coup attempts,Afghanistan 1992-04-15,Successful coup in Afghanistan,Afghanistan
G81,Coup attempts,South Korea 1961-05-16,Successful coup in South Korea,South Korea
G81,Coup attempts,Pakistan 1958-10-27,Successful coup in Pakistan,Pakistan
G81,Coup attempts,Pakistan 1971-12-19,Successful coup in Pakistan,Pakistan
G81,Coup attempts,Pakistan 1977-07-05,Successful coup in Pakistan,Pakistan
G81,Coup attempts,Pakistan 1999-10-12,Successful coup in Pakistan,Pakistan
G81,Coup attempts,Bangladesh 1975-08-15,Successful coup in Bangladesh,Bangladesh
G81,Coup attempts,Bangladesh 1975-11-07,Successful coup in Bangladesh,Bangladesh
G81,Coup attempts,Bangladesh 1977-10-02,Unsuccessful coup in Bangladesh,Bangladesh
G81,Coup attempts,Bangladesh 1981-05-30,Unsuccessful coup in Bangladesh,Bangladesh
G81,Coup attempts,Bangladesh 1982-03-24,Successful coup in Bangladesh,Bangladesh
G81,Coup attempts,Bangladesh 1996-05-20,Unsuccessful coup in Bangladesh,Bangladesh
G81,Coup attempts,Myanmar 1958-09-26,Successful coup in Myanmar,Myanmar
G81,Coup attempts,Myanmar 1962-03-02,Successful coup in Myanmar,Myanmar
G81,Coup attempts,Myanmar 1976-07-02,Unsuccessful coup in Myanmar,Myanmar
G81,Coup attempts,Myanmar 1988-09-18,Successful coup in Myanmar,Myanmar
G81,Coup attempts,Thailand 1951-06-29,Unsuccessful coup in Thailand,Thailand
G81,Coup attempts,Thailand 1951-11-29,Successful coup in Thailand,Thailand
G81,Coup attempts,Thailand 1957-09-16,Successful coup in Thailand,Thailand
G81,Coup attempts,Thailand 1958-10-20,Successful coup in Thailand,Thailand
G81,Coup attempts,Thailand 1976-10-06,Successful coup in Thailand,Thailand
G81,Coup attempts,Thailand 1977-03-26,Unsuccessful coup in Thailand,Thailand
G81,Coup attempts,Thailand 1977-10-20,Successful coup in Thailand,Thailand
G81,Coup attempts,Thailand 1981-04-01,Unsuccessful coup in Thailand,Thailand
G81,Coup attempts,Thailand 1985-09-09,Unsuccessful coup in Thailand,Thailand
G81,Coup attempts,Thailand 1991-02-23,Successful coup in Thailand,Thailand
G81,Coup attempts,Thailand 2006-09-19,Successful coup in Thailand,Thailand
G81,Coup attempts,Cambodia 1970-03-18,Successful coup in Cambodia,Cambodia
G81,Coup attempts,Cambodia 1978-05-15,Unsuccessful coup in Cambodia,Cambodia
G81,Coup attempts,Cambodia 1997-07-05,Successful coup in Cambodia,Cambodia
G81,Coup attempts,Laos 1960-08-09,Successful coup in Laos,Laos
G81,Coup attempts,Laos 1960-12-08,Successful coup in Laos,Laos
G81,Coup attempts,Laos 1964-04-19,Successful coup in Laos,Laos
G81,Coup attempts,Laos 1965-01-31,Unsuccessful coup in Laos,Laos
G81,Coup attempts,Laos 1965-03-28,Unsuccessful coup in Laos,Laos
G81,Coup attempts,Laos 1965-04-16,Unsuccessful coup in Laos,Laos
G81,Coup attempts,Laos 1966-10-21,Unsuccessful coup in Laos,Laos
G81,Coup attempts,Laos 1973-08-20,Unsuccessful coup in Laos,Laos
G81,Coup attempts,Republic of Vietnam 1960-11-11,Unsuccessful coup in Republic of Vietnam,Republic of Vietnam
G81,Coup attempts,Republic of Vietnam 1963-11-01,Successful coup in Republic of Vietnam,Republic of Vietnam
G81,Coup attempts,Republic of Vietnam 1964-01-30,Successful coup in Republic of Vietnam,Republic of Vietnam
G81,Coup attempts,Republic of Vietnam 1964-09-13,Unsuccessful coup in Republic of Vietnam,Republic of Vietnam
G81,Coup attempts,Republic of Vietnam 1965-01-27,Successful coup in Republic of Vietnam,Republic of Vietnam
G81,Coup attempts,Republic of Vietnam 1965-02-19,Unsuccessful coup in Republic of Vietnam,Republic of Vietnam
G81,Coup attempts,Republic of Vietnam 1965-06-11,Successful coup in Republic of Vietnam,Republic of Vietnam
G81,Coup attempts,Philippines 1986-07-06,Unsuccessful coup in Philippines,Philippines
G81,Coup attempts,Philippines 1987-01-27,Unsuccessful coup in Philippines,Philippines
G81,Coup attempts,Philippines 1987-08-27,Unsuccessful coup in Philippines,Philippines
G81,Coup attempts,Philippines 1989-12-01,Unsuccessful coup in Philippines,Philippines
G81,Coup attempts,Philippines 1990-10-04,Unsuccessful coup in Philippines,Philippines
G81,Coup attempts,Indonesia 1965-10-01,Unsuccessful coup in Indonesia,Indonesia
G81,Coup attempts,Indonesia 1966-03-12,Successful coup in Indonesia,Indonesia
G81,Coup attempts,Papua New Guinea 1990-03-14,Unsuccessful coup in Papua New Guinea,Papua New Guinea
G81,Coup attempts,Fiji 1987-05-14,Successful coup in Fiji,Fiji
G81,Coup attempts,Fiji 2000-05-19,Unsuccessful coup in Fiji,Fiji
G81,Coup attempts,Fiji 2006-12-05,Successful coup in Fiji,Fiji
